q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
1,1.2,1.2,0.3,0.1,5,0.0020368979820966798,0.7210683305783573,0.02150155064722094,0.9271859296482412
1,1.2,1.2,0.3,0.2,5,0.0020368979820966798,0.7210683305783573,0.02150155064722094,0.9271859296482412
1,1.2,1.2,0.3,0.5,5,0.0020368979820966798,0.7210683305783573,0.02150155064722094,0.9271859296482412
1,1.2,1.2,0.3,1,5,0.0020368979820966798,0.7210683305783573,0.02150155064722094,0.9271859296482412
1,1.2,1.2,0.3,5,5,0.17245156738675585,0.5171765296720748,1.7301616288411958,0.6907035175879397
1,1.2,1.2,0.3,0.1,10,1.3269915045193532,0.8231789167239196,2.5193922144627026,0.6515075376884422
1,1.2,1.2,0.3,0.2,10,1.3269915045193532,0.8231789167239196,2.5193922144627026,0.6515075376884422
1,1.2,1.2,0.3,0.5,10,1.3269915045193532,0.8231789167239196,2.5193922144627026,0.6515075376884422
1,1.2,1.2,0.3,1,10,1.3269915045193532,0.8231789167239196,2.5193922144627026,0.6515075376884422
1,1.2,1.2,0.3,5,10,1.7247790882724747,0.6292502247983558,17.57656926817323,0.6864824120603015
