q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
5,2.4,0,0.4,0.1,0.2,1.6181615313775157,0.8040639856951787,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.2,0.2,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.2,0.2,0.6158969769039176,0.8083694505469088,0.8086530152148707,0.7451256281407035
3,2.4,0,0.3,0.2,0.2,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.2,0.2,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.2,0.2,0.37053102051516745,0.809589294605193,0.9791556911309137,0.732713567839196
1,2.4,0,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.2,0.2,1.4180740665125315,0.8294057825760549,0.8893068307005999,0.7380402010050251
4,2.4,0,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.2,0.2,1.6181615313775162,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.3,0.2,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.3,0.2,0.6158969769039172,0.8083694505469088,0.8086530152148705,0.7451256281407035
3,2.4,0,0.3,0.3,0.2,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.3,0.2,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.3,0.2,0.37053102051516734,0.809589294605193,0.9791556911309138,0.732713567839196
1,2.4,0,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.3,0.2,1.4180740665125315,0.8294057825760548,0.8893068307006,0.7380402010050251
4,2.4,0,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.3,0.2,1.6181615313775157,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0,0.3,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0,0.3,0.6158960797649065,0.8083691822604376,0.8086503599192044,0.7451256281407035
3,2.4,0,0.3,0,0.3,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0,0.3,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0,0.3,0.37052769633856375,0.8095895894799161,0.9791523616149205,0.732713567839196
1,2.4,0,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0,0.3,1.4180874264559433,0.8294026968161629,0.8893100511655934,0.7380402010050251
4,2.4,0,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0,0.3,1.6181615313775153,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.1,0.3,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.1,0.3,0.6158960797649066,0.8083691822604376,0.8086503599192045,0.7451256281407035
3,2.4,0,0.3,0.1,0.3,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.1,0.3,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.1,0.3,0.37052769633856375,0.8095895894799161,0.9791523616149206,0.732713567839196
1,2.4,0,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.1,0.3,1.418087426423309,0.829402696605574,0.8893100511933485,0.7380402010050251
4,2.4,0,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.1,0.3,1.618161531377516,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.2,0.3,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.2,0.3,0.6158960797649061,0.8083691822604376,0.8086503599192043,0.7451256281407035
3,2.4,0,0.3,0.2,0.3,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.2,0.3,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.2,0.3,0.37052769633856375,0.8095895894799161,0.9791523616149205,0.732713567839196
1,2.4,0,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.2,0.3,1.4180874264883923,0.8294026970261621,0.889310051137991,0.7380402010050251
4,2.4,0,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.2,0.3,1.6181615313775153,0.8040639856951786,2.230435851122942,0.6294974874371859
1,2.4,0,0.3,0.3,0.3,0.7672882305858292,0.8717821394953371,1.397034828471919,0.6994472361809045
2,2.4,0,0.3,0.3,0.3,0.6158960797649065,0.8083691822604375,0.8086503599192048,0.7451256281407035
3,2.4,0,0.3,0.3,0.3,0.5655360544865566,0.8866205854998517,1.1781928851015078,0.7092964824120603
4,2.4,0,0.3,0.3,0.3,1.1425651214617563,0.8629951698434779,1.1228940806015288,0.7063316582914573
5,2.4,0,0.3,0.3,0.3,0.3705276963385637,0.8095895894799161,0.9791523616149205,0.732713567839196
1,2.4,0,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0,0.4,0.3,0.3,1.418087426678596,0.829402698255358,0.8893100509762073,0.7380402010050251
4,2.4,0,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0,0.4,0.3,0.3,1.6181615313775157,0.8040639856951786,2.230435851122942,0.6294974874371859
1,1.2,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.2,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.3,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.1,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.2,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.3,0.2,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.1,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.2,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.3,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.3,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.3,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.3,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.3,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,1.2,0.3,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,1.2,0.3,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,1.2,0.3,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,1.2,0.3,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,1.2,0.3,0.4,0.3,0.3,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.3,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.4,0,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.3,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.4,0.1,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.3,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.4,0.2,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.3,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.4,0.3,0,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.3,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
2,2.4,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
3,2.4,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
4,2.4,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
5,2.4,0.3,0.4,0,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
1,2.4,0.3,0.3,0.1,0.1,1.8333333333333333,0.25,22.669127717653026,0.24623115577889448
