dt_seed,q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
19,3,1.2,0.5,0.3,0.1,4,0.002165638,0.693402455,0.180086068,0.832311558
19,4,1.2,0.5,0.3,0.1,4,1.249188274,0.805292697,0.770713851,0.731306533
19,5,1.2,0.5,0.3,0.1,4,0.002178196,0.69337602,0.180157214,0.832311558
19,6,1.2,0.5,0.3,0.1,4,0.002174323,0.693384708,0.18013369,0.832311558
19,7,1.2,0.5,0.3,0.1,4,1.175257277,0.800729616,0.773418834,0.734723618
19,8,1.2,0.5,0.3,0.1,4,0.002178055,0.69337766,0.180155361,0.832311558
19,9,1.2,0.5,0.3,0.1,4,0.002173152,0.693383769,0.180140436,0.832311558
19,10,1.2,0.5,0.3,0.1,4,0.002174107,0.693387663,0.180128541,0.832311558
19,1,1.2,0.5,0.3,0.2,4,1.219995276,0.742786345,1.084715355,0.724924623
19,2,1.2,0.5,0.3,0.2,4,0.002135773,0.693443857,0.179953247,0.832311558
19,3,1.2,0.5,0.3,0.2,4,0.002165638,0.693402455,0.180086068,0.832311558
19,4,1.2,0.5,0.3,0.2,4,1.249188274,0.805292697,0.770713851,0.731306533
19,5,1.2,0.5,0.3,0.2,4,0.002178196,0.69337602,0.180157214,0.832311558
19,6,1.2,0.5,0.3,0.2,4,0.002174323,0.693384708,0.18013369,0.832311558
19,7,1.2,0.5,0.3,0.2,4,1.175257277,0.800729616,0.773418834,0.734723618
19,8,1.2,0.5,0.3,0.2,4,0.002178055,0.69337766,0.180155361,0.832311558
19,9,1.2,0.5,0.3,0.2,4,0.002173152,0.693383769,0.180140436,0.832311558
19,10,1.2,0.5,0.3,0.2,4,0.002174107,0.693387663,0.180128541,0.832311558
19,1,1.2,0.5,0.3,0.5,4,1.219992779,0.740123657,1.090408721,0.722160804
19,2,1.2,0.5,0.3,0.5,4,0.002135773,0.693443857,0.179953247,0.832311558
19,3,1.2,0.5,0.3,0.5,4,0.002165638,0.693402455,0.180086068,0.832311558
19,4,1.2,0.5,0.3,0.5,4,1.249188274,0.805292697,0.770713851,0.731306533
19,5,1.2,0.5,0.3,0.5,4,0.002178196,0.69337602,0.180157214,0.832311558
19,6,1.2,0.5,0.3,0.5,4,0.002174323,0.693384708,0.18013369,0.832311558
19,7,1.2,0.5,0.3,0.5,4,1.175257277,0.800729616,0.773418834,0.734723618
19,8,1.2,0.5,0.3,0.5,4,0.002178055,0.69337766,0.180155361,0.832311558
19,9,1.2,0.5,0.3,0.5,4,0.002173152,0.693383769,0.180140436,0.832311558
19,10,1.2,0.5,0.3,0.5,4,0.002174107,0.693387663,0.180128541,0.832311558
19,1,1.2,0.5,0.3,1,4,1.219992121,0.739740687,1.09040853,0.722160804
19,2,1.2,0.5,0.3,1,4,0.002135773,0.693443857,0.179953247,0.832311558
19,3,1.2,0.5,0.3,1,4,0.002165638,0.693402455,0.180086068,0.832311558
19,4,1.2,0.5,0.3,1,4,1.249188274,0.805292697,0.770713851,0.731306533
19,5,1.2,0.5,0.3,1,4,0.002178196,0.69337602,0.180157214,0.832311558
19,6,1.2,0.5,0.3,1,4,0.002174323,0.693384708,0.18013369,0.832311558
19,7,1.2,0.5,0.3,1,4,1.170622988,0.800945173,0.773372265,0.734723618
19,8,1.2,0.5,0.3,1,4,0.002178055,0.69337766,0.180155361,0.832311558
19,9,1.2,0.5,0.3,1,4,0.002173152,0.693383769,0.180140436,0.832311558
19,10,1.2,0.5,0.3,1,4,0.002174107,0.693387663,0.180128541,0.832311558
19,1,1.2,1,0.3,0.1,1,1.206674093,0.764293934,1.062426849,0.72678392
19,2,1.2,1,0.3,0.1,1,0.11478538,0.72409352,0.337043075,0.788140704
19,3,1.2,1,0.3,0.1,1,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.1,1,0.972823763,0.779794094,0.725240514,0.735728643
19,5,1.2,1,0.3,0.1,1,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.1,1,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.1,1,1.17632903,0.800611904,0.773541914,0.734723618
19,8,1.2,1,0.3,0.1,1,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.1,1,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.1,1,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.2,1,1.219408157,0.758928421,1.028613729,0.729798995
19,2,1.2,1,0.3,0.2,1,0.11478538,0.72409352,0.337043075,0.788140704
19,3,1.2,1,0.3,0.2,1,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.2,1,0.972823763,0.779794094,0.725240514,0.735728643
19,5,1.2,1,0.3,0.2,1,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.2,1,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.2,1,1.17632903,0.800611904,0.773541914,0.734723618
19,8,1.2,1,0.3,0.2,1,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.2,1,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.2,1,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.5,1,1.216774276,0.742619673,1.090490726,0.722160804
19,2,1.2,1,0.3,0.5,1,0.11478538,0.72409352,0.337043075,0.788140704
19,3,1.2,1,0.3,0.5,1,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.5,1,0.972823763,0.779794094,0.725240514,0.735728643
19,5,1.2,1,0.3,0.5,1,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.5,1,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.5,1,1.17632903,0.800611904,0.773541914,0.734723618
19,8,1.2,1,0.3,0.5,1,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.5,1,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.5,1,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.1,2,1.206674093,0.764293934,1.062426849,0.72678392
19,2,1.2,1,0.3,0.1,2,0.002264674,0.693626466,0.180917264,0.839095477
19,3,1.2,1,0.3,0.1,2,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.1,2,1.272809823,0.808613799,0.770575747,0.731306533
19,5,1.2,1,0.3,0.1,2,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.1,2,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.1,2,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.1,2,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.1,2,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.1,2,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.2,2,1.219408157,0.758928421,1.028613729,0.729798995
19,2,1.2,1,0.3,0.2,2,0.002264674,0.693626466,0.180917264,0.839095477
19,3,1.2,1,0.3,0.2,2,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.2,2,1.272809823,0.808613799,0.770575747,0.731306533
19,5,1.2,1,0.3,0.2,2,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.2,2,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.2,2,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.2,2,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.2,2,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.2,2,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.5,2,1.21677615,0.742515814,1.090493441,0.722160804
19,2,1.2,1,0.3,0.5,2,0.002264674,0.693626466,0.180917264,0.839095477
19,3,1.2,1,0.3,0.5,2,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.5,2,1.272809823,0.808613799,0.770575747,0.731306533
19,5,1.2,1,0.3,0.5,2,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.5,2,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.5,2,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.5,2,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.5,2,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.5,2,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,1,2,1.216774839,0.741632307,1.090494551,0.722160804
19,2,1.2,1,0.3,1,2,0.002264674,0.693626466,0.180917264,0.839095477
19,3,1.2,1,0.3,1,2,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,1,2,1.272809823,0.808613799,0.770575747,0.731306533
19,5,1.2,1,0.3,1,2,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,1,2,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,1,2,1.198070889,0.776581411,0.873744533,0.718743719
19,8,1.2,1,0.3,1,2,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,1,2,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,1,2,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.1,4,1.206674093,0.764293934,1.062426849,0.72678392
19,2,1.2,1,0.3,0.1,4,0.002219534,0.693622129,0.180713875,0.839095477
19,3,1.2,1,0.3,0.1,4,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.1,4,1.272926589,0.808577497,0.770605594,0.731306533
19,5,1.2,1,0.3,0.1,4,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.1,4,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.1,4,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.1,4,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.1,4,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.1,4,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.2,4,1.219408157,0.758928421,1.028613729,0.729798995
19,2,1.2,1,0.3,0.2,4,0.002219534,0.693622129,0.180713875,0.839095477
19,3,1.2,1,0.3,0.2,4,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.2,4,1.272926589,0.808577497,0.770605594,0.731306533
19,5,1.2,1,0.3,0.2,4,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.2,4,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.2,4,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.2,4,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.2,4,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.2,4,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,0.5,4,1.216777607,0.742518515,1.090496162,0.722160804
19,2,1.2,1,0.3,0.5,4,0.002219534,0.693622129,0.180713875,0.839095477
19,3,1.2,1,0.3,0.5,4,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,0.5,4,1.272926589,0.808577497,0.770605594,0.731306533
19,5,1.2,1,0.3,0.5,4,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,0.5,4,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,0.5,4,1.17632396,0.800612265,0.773541217,0.734723618
19,8,1.2,1,0.3,0.5,4,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,0.5,4,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,0.5,4,0.002196119,0.693471465,0.180257601,0.839949749
19,1,1.2,1,0.3,1,4,1.216776673,0.741726916,1.090497195,0.722160804
19,2,1.2,1,0.3,1,4,0.002219534,0.693622129,0.180713875,0.839095477
19,3,1.2,1,0.3,1,4,0.002135297,0.693528338,0.179619926,0.832311558
19,4,1.2,1,0.3,1,4,1.272926589,0.808577497,0.770605594,0.731306533
19,5,1.2,1,0.3,1,4,0.002249584,0.693377657,0.180468126,0.839949749
19,6,1.2,1,0.3,1,4,0.002228464,0.693332532,0.180626805,0.839949749
19,7,1.2,1,0.3,1,4,1.196937726,0.76254548,0.874692304,0.718743719
19,8,1.2,1,0.3,1,4,0.002259878,0.693359894,0.180509611,0.839949749
19,9,1.2,1,0.3,1,4,0.002207209,0.69337883,0.180483609,0.836080402
19,10,1.2,1,0.3,1,4,0.002196119,0.693471465,0.180257601,0.839949749
dt_seed,q_c_seed,aa,tau,l1,l2,l3,cdist,ci_prob_mean,mse,sc
1.17685525,999,999,999,999,999,999,1.17685525,999,999,0.725778894
1.306604225,999,999,999,999,999,999,1.306604225,999,999,0.731809045
0.017735301,999,999,999,999,999,999,0.017735301,999,999,0.791306533
0.031922949,999,999,999,999,999,999,0.031922949,999,999,0.807738693
0.017734587,999,999,999,999,999,999,0.017734587,999,999,0.791306533
0.031921359,999,999,999,999,999,999,0.031921359,999,999,0.81120603
0.01773528,999,999,999,999,999,999,0.01773528,999,999,0.791306533
0.014526977,999,999,999,999,999,999,0.014526977,999,999,0.809849246
1.269421055,999,999,999,999,999,999,1.269421055,999,999,0.725879397
1.217175234,999,999,999,999,999,999,1.217175234,999,999,0.729698492
29,1,1.2,0.5,0.3,0.1,1,1.22754038,0.750163881,1.259448342,0.715929648
29,2,1.2,0.5,0.3,0.1,1,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.1,1,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.1,1,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.1,1,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.1,1,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.1,1,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.1,1,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.1,1,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.1,1,1.227513829,0.752472863,1.259438561,0.715929648
29,1,1.2,0.5,0.3,0.2,1,1.227503475,0.750429628,1.259440227,0.715929648
29,2,1.2,0.5,0.3,0.2,1,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.2,1,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.2,1,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.2,1,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.2,1,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.2,1,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.2,1,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.2,1,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.2,1,1.227506284,0.752670989,1.259436335,0.715929648
29,1,1.2,0.5,0.3,0.5,1,1.227492762,0.748437304,1.25943728,0.715929648
29,2,1.2,0.5,0.3,0.5,1,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.5,1,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.5,1,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.5,1,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.5,1,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.5,1,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.5,1,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.5,1,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.5,1,1.22750204,0.751092188,1.259435823,0.715929648
29,1,1.2,0.5,0.3,0.1,2,1.22754038,0.750163881,1.259448342,0.715929648
29,2,1.2,0.5,0.3,0.1,2,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.1,2,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.1,2,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.1,2,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.1,2,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.1,2,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.1,2,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.1,2,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.1,2,1.227513829,0.752472863,1.259438561,0.715929648
29,1,1.2,0.5,0.3,0.2,2,1.227503475,0.750429628,1.259440227,0.715929648
29,2,1.2,0.5,0.3,0.2,2,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.2,2,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.2,2,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.2,2,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.2,2,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.2,2,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.2,2,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.2,2,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.2,2,1.227506284,0.752670989,1.259436335,0.715929648
29,1,1.2,0.5,0.3,0.5,2,1.227492667,0.748471145,1.259436905,0.715929648
29,2,1.2,0.5,0.3,0.5,2,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.5,2,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.5,2,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.5,2,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.5,2,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.5,2,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.5,2,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.5,2,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.5,2,1.22750113,0.750950673,1.259435625,0.715929648
29,1,1.2,0.5,0.3,1,2,1.227492335,0.748385909,1.259436995,0.715929648
29,2,1.2,0.5,0.3,1,2,1.227431169,0.750367025,1.259389088,0.715929648
29,3,1.2,0.5,0.3,1,2,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,1,2,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,1,2,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,1,2,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,1,2,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,1,2,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,1,2,1.227454389,0.753533119,1.259398323,0.715929648
29,10,1.2,0.5,0.3,1,2,1.227500969,0.750205955,1.259435167,0.715929648
29,1,1.2,0.5,0.3,0.1,4,1.22754038,0.750163881,1.259448342,0.715929648
29,2,1.2,0.5,0.3,0.1,4,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.1,4,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.1,4,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.1,4,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.1,4,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.1,4,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.1,4,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.1,4,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.1,4,1.227513829,0.752472863,1.259438561,0.715929648
29,1,1.2,0.5,0.3,0.2,4,1.227503475,0.750429628,1.259440227,0.715929648
29,2,1.2,0.5,0.3,0.2,4,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.2,4,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.2,4,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.2,4,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.2,4,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.2,4,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.2,4,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.2,4,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.2,4,1.227506284,0.752670989,1.259436335,0.715929648
29,1,1.2,0.5,0.3,0.5,4,1.22749288,0.748546255,1.259436702,0.715929648
29,2,1.2,0.5,0.3,0.5,4,1.194716132,0.787648313,1.16677598,0.723768844
29,3,1.2,0.5,0.3,0.5,4,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,0.5,4,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,0.5,4,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,0.5,4,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,0.5,4,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,0.5,4,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,0.5,4,1.191961861,0.789948012,1.166020624,0.723768844
29,10,1.2,0.5,0.3,0.5,4,1.227501997,0.750777406,1.259435518,0.715929648
29,1,1.2,0.5,0.3,1,4,1.227492524,0.748470934,1.259436832,0.715929648
29,2,1.2,0.5,0.3,1,4,1.227430184,0.75024244,1.259388417,0.715929648
29,3,1.2,0.5,0.3,1,4,0.005388255,0.720619166,0.226616651,0.818542714
29,4,1.2,0.5,0.3,1,4,0.005391345,0.720614109,0.225052876,0.822110553
29,5,1.2,0.5,0.3,1,4,0.00538728,0.720618516,0.226615994,0.818542714
29,6,1.2,0.5,0.3,1,4,0.005392132,0.720613304,0.225053797,0.822110553
29,7,1.2,0.5,0.3,1,4,0.005385809,0.720621914,0.226229963,0.822211055
29,8,1.2,0.5,0.3,1,4,0.005387685,0.72061995,0.226614417,0.818542714
29,9,1.2,0.5,0.3,1,4,1.22745815,0.751456313,1.259399979,0.715929648
29,10,1.2,0.5,0.3,1,4,1.227501685,0.750154711,1.259435026,0.715929648
29,1,1.2,1,0.3,0.1,1,1.225661888,0.75146071,1.259699738,0.714824121
29,2,1.2,1,0.3,0.1,1,1.1952784,0.783632285,1.170167183,0.723768844
29,3,1.2,1,0.3,0.1,1,0.005408928,0.720594828,0.224712726,0.825778894
29,4,1.2,1,0.3,0.1,1,0.005491673,0.720510078,0.225216968,0.822110553
29,5,1.2,1,0.3,0.1,1,0.00541531,0.720579367,0.224729397,0.825778894
29,6,1.2,1,0.3,0.1,1,0.005500693,0.720502399,0.225229051,0.822110553
29,7,1.2,1,0.3,0.1,1,0.005387833,0.720630308,0.226204505,0.822211055
29,8,1.2,1,0.3,0.1,1,0.005418527,0.720587806,0.224681745,0.825778894
29,9,1.2,1,0.3,0.1,1,1.197659816,0.78088026,1.10773227,0.729698492
29,10,1.2,1,0.3,0.1,1,1.227396266,0.760069517,1.236912886,0.727286432
29,1,1.2,1,0.3,0.2,1,1.227267895,0.752188462,1.259684814,0.715929648
29,2,1.2,1,0.3,0.2,1,1.1952784,0.783632285,1.170167183,0.723768844
29,3,1.2,1,0.3,0.2,1,0.005408928,0.720594828,0.224712726,0.825778894
29,4,1.2,1,0.3,0.2,1,0.005491673,0.720510078,0.225216968,0.822110553
29,5,1.2,1,0.3,0.2,1,0.00541531,0.720579367,0.224729397,0.825778894
29,6,1.2,1,0.3,0.2,1,0.005500693,0.720502399,0.225229051,0.822110553
29,7,1.2,1,0.3,0.2,1,0.005387833,0.720630308,0.226204505,0.822211055
29,8,1.2,1,0.3,0.2,1,0.005418527,0.720587806,0.224681745,0.825778894
29,9,1.2,1,0.3,0.2,1,1.197659816,0.78088026,1.10773227,0.729698492
29,10,1.2,1,0.3,0.2,1,1.22735502,0.760634571,1.236848322,0.727286432
29,1,1.2,1,0.3,0.5,1,1.227056239,0.749276004,1.25965465,0.715929648
29,2,1.2,1,0.3,0.5,1,1.1952784,0.783632285,1.170167183,0.723768844
29,3,1.2,1,0.3,0.5,1,0.005408928,0.720594828,0.224712726,0.825778894
29,4,1.2,1,0.3,0.5,1,0.005491673,0.720510078,0.225216968,0.822110553
29,5,1.2,1,0.3,0.5,1,0.00541531,0.720579367,0.224729397,0.825778894
29,6,1.2,1,0.3,0.5,1,0.005500693,0.720502399,0.225229051,0.822110553
29,7,1.2,1,0.3,0.5,1,0.005387833,0.720630308,0.226204505,0.822211055
29,8,1.2,1,0.3,0.5,1,0.005418527,0.720587806,0.224681745,0.825778894
29,9,1.2,1,0.3,0.5,1,1.197659816,0.78088026,1.10773227,0.729698492
29,10,1.2,1,0.3,0.5,1,1.227360363,0.755739548,1.24819519,0.721155779
29,1,1.2,1,0.3,0.1,2,1.225690398,0.751323022,1.259700082,0.714824121
29,2,1.2,1,0.3,0.1,2,1.1952784,0.783632285,1.170167183,0.723768844
29,3,1.2,1,0.3,0.1,2,0.005408928,0.720594828,0.224712726,0.825778894
29,4,1.2,1,0.3,0.1,2,0.005491673,0.720510078,0.225216968,0.822110553
29,5,1.2,1,0.3,0.1,2,0.00541531,0.720579367,0.224729397,0.825778894
29,6,1.2,1,0.3,0.1,2,0.005500693,0.720502399,0.225229051,0.822110553
29,7,1.2,1,0.3,0.1,2,0.005387833,0.720630308,0.226204505,0.822211055
29,8,1.2,1,0.3,0.1,2,0.005418527,0.720587806,0.224681745,0.825778894
29,9,1.2,1,0.3,0.1,2,1.191288421,0.787254488,1.167650159,0.723768844
29,10,1.2,1,0.3,0.1,2,1.227404902,0.75877062,1.236904389,0.727286432
29,1,1.2,1,0.3,0.2,2,1.227280488,0.752049947,1.259687616,0.715929648
29,2,1.2,1,0.3,0.2,2,1.1952784,0.783632285,1.170167183,0.723768844
29,3,1.2,1,0.3,0.2,2,0.005408928,0.720594828,0.224712726,0.825778894
29,4,1.2,1,0.3,0.2,2,0.005491673,0.720510078,0.225216968,0.822110553
29,5,1.2,1,0.3,0.2,2,0.00541531,0.720579367,0.224729397,0.825778894
